TIM REL,GTX,GTY,XRAW,YRAW,GT Xmm,GT Ymm,Xmm,Ymm,YAW GT,YAW DATA,PITCH GT,PITCH DATA,GAZE GT,GAZE ANG,DIFF GZ
62843.1861699,335.0,-335.0,369.0037,-320.7842,76.38,-76.38,84.1328436,-73.1387976,6.22715269066,3.4670743374,-6.22715269066,-11.9358408165,8.36227042143,8.63734256392,0.275072142492
62876.5644901,335.0,-335.0,368.1591,-320.5035,76.38,-76.38,83.9402748,-73.074798,6.22715269066,3.45404296033,-6.22715269066,-11.9286224039,8.36227042143,8.62979600372,0.267525582289
62909.8116701,335.0,-335.0,367.9663,-321.3647,76.38,-76.38,83.8963164,-73.2711516,6.22715269066,3.45521688194,-6.22715269066,-11.9389484583,8.36227042143,8.6194364675,0.257166046077
62943.16804,335.0,-335.0,367.7275,-321.8235,76.38,-76.38,83.84187,-73.375758,6.22715269066,3.4522344663,-6.22715269066,-11.9444420245,8.36227042143,8.61258790573,0.250317484303
62976.46083,671.0,-335.0,369.709,-319.3225,152.988,-76.38,84.293652,-72.80553,12.328385323,3.49190030439,-6.22715269066,-11.8963529134,13.4720271656,8.67017103186,4.80185613378
63009.81635,671.0,-335.0,368.9553,-318.2672,152.988,-76.38,84.1218084,-72.5649216,12.328385323,3.47994980961,-6.22715269066,-11.8751531455,13.4720271656,8.67217648987,4.79985067577
63043.0675099,671.0,-335.0,366.7329,-320.4023,152.988,-76.38,83.6151012,-73.0517244,12.328385323,3.43846012555,-6.22715269066,-11.9145492737,13.4720271656,8.61677410726,4.85525305838
63076.4164701,671.0,-335.0,368.0777,-321.6191,152.988,-76.38,83.9217156,-73.3291548,12.328385323,3.46862832473,-6.22715269066,-11.9323229065,13.4720271656,8.62280107322,4.84922609242
63109.66593,671.0,-335.0,369.4546,-321.5556,152.988,-76.38,84.2356488,-73.3146768,12.328385323,3.49272640351,-6.22715269066,-11.9299426947,13.4720271656,8.64468151319,4.82734565245
63142.9416099,671.0,-335.0,369.5789,-322.2957,152.988,-76.38,84.2639892,-73.4834196,12.328385323,3.49422731823,-6.22715269066,-11.9424641974,13.4720271656,8.6393642931,4.83266287254
63176.3136599,671.0,-335.0,368.346,-320.0314,152.988,-76.38,83.982888,-72.9671592,12.328385323,3.47323206401,-6.22715269066,-11.8986854342,13.4720271656,8.64999738009,4.82202978555
63209.6905599,671.0,-335.0,367.9166,-322.799,152.988,-76.38,83.8849848,-73.598172,12.328385323,3.46664990551,-6.22715269066,-11.9485738767,13.4720271656,8.61302302114,4.8590041445
63243.0626099,671.0,-335.0,369.9991,-324.0089,152.988,-76.38,84.3597948,-73.8740292,12.328385323,3.51044018609,-6.22715269066,-11.9682672084,13.4720271656,8.62800957396,4.84401759168
63276.1883299,671.0,-335.0,374.4147,-318.9744,152.988,-76.38,85.3665516,-72.7261632,12.328385323,3.58187343574,-6.22715269066,-11.8863450963,13.4720271656,8.7457718353,4.72625533034
63292.4923201,671.0,-335.0,323.7256,-313.8558,152.988,-76.38,73.8094368,-71.5591224,12.328385323,6.19111021552,-6.22715269066,1.0609016198,13.4720271656,98.8719094826,85.399882317
63325.8013201,671.0,-335.0,323.7256,-313.8558,152.988,-76.38,73.8094368,-71.5591224,12.328385323,6.19111021552,-6.22715269066,1.0609016198,13.4720271656,98.8719094826,85.399882317
63359.11132,671.0,-335.0,323.7256,-313.8558,152.988,-76.38,73.8094368,-71.5591224,12.328385323,6.19111021552,-6.22715269066,1.0609016198,13.4720271656,98.8719094826,85.399882317
63392.42032,671.0,-335.0,323.7256,-313.8558,152.988,-76.38,73.8094368,-71.5591224,12.328385323,6.19111021552,-6.22715269066,1.0609016198,13.4720271656,98.8719094826,85.399882317
63425.72932,671.0,-335.0,323.7256,-313.8558,152.988,-76.38,73.8094368,-71.5591224,12.328385323,6.19111021552,-6.22715269066,1.0609016198,13.4720271656,98.8719094826,85.399882317
63475.5641899,671.0,-335.0,754.5074,-649.6812,152.988,-76.38,172.0276872,-148.1273136,12.328385323,10.7744252127,-6.22715269066,-17.792293511,13.4720271656,13.2084931479,0.263534017717
63509.3162799,671.0,-335.0,723.9356,-592.6996,152.988,-76.38,165.0573168,-135.1355088,12.328385323,10.6802245385,-6.22715269066,-7.34550333217,13.4720271656,25.0030543533,11.5310271877
63542.8188999,671.0,-335.0,636.4671,-417.1572,152.988,-76.38,145.1144988,-95.1118416,12.328385323,8.54134799194,-6.22715269066,-13.6722252549,13.4720271656,11.9833342301,1.48869293557
63576.19067,671.0,-335.0,611.8176,-369.6554,152.988,-76.38,139.4944128,-84.2814312,12.328385323,8.09441943377,-6.22715269066,-12.8130293684,13.4720271656,11.9022283684,1.56979879719
63609.4398401,671.0,-335.0,613.5656,-337.1122,152.988,-76.38,139.8929568,-76.8615816,12.328385323,11.1273596262,-6.22715269066,-9.24000581381,13.4720271656,22.565106776,9.09307961033
63642.8101799,671.0,-335.0,601.3062,-321.152,152.988,-76.38,137.0978136,-73.222656,12.328385323,7.89779690019,-6.22715269066,-11.9180304644,13.4720271656,12.1297846944,1.34224247121
63676.0422399,671.0,-335.0,671.2073,-333.4739,152.988,-76.38,153.0352644,-76.0320492,12.328385323,9.2165896208,-6.22715269066,-12.1325206829,13.4720271656,13.1552097629,0.316817402756
63709.28286,671.0,-335.0,685.9464,-334.54,152.988,-76.38,156.3957792,-76.27512,12.328385323,9.49257727981,-6.22715269066,-12.152155945,13.4720271656,13.3844865565,0.0875406091587
63742.7746599,671.0,-335.0,686.6394,-334.856,152.988,-76.38,156.5537832,-76.347168,12.328385323,9.50398421447,-6.22715269066,-12.157957983,13.4720271656,13.3940044555,0.0780227101195
63775.8995199,671.0,-335.0,688.6188,-337.3024,152.988,-76.38,157.0050864,-76.9049472,12.328385323,9.53883032627,-6.22715269066,-12.2065126279,13.4720271656,13.4042320841,0.0677950815535
63809.2653,671.0,-335.0,690.0285,-338.188,152.988,-76.38,157.326498,-77.106864,12.328385323,9.55941437955,-6.22715269066,-12.2357236782,13.4720271656,13.4092093777,0.062817787916
63842.52702,671.0,-335.0,691.3671,-338.2612,152.988,-76.38,157.6316988,-77.1235536,12.328385323,9.5802243089,-6.22715269066,-12.251786832,13.4720271656,13.4155579364,0.0564692292148
63875.81125,671.0,-335.0,692.0138,-338.349,152.988,-76.38,157.7791464,-77.143572,12.328385323,9.59047458129,-6.22715269066,-12.2659045114,13.4720271656,13.4106321464,0.0613950192727
63909.1490901,671.0,-335.0,696.4461,-338.3816,152.988,-76.38,158.7897108,-77.1510048,12.328385323,9.66862743944,-6.22715269066,-12.2805484444,13.4720271656,13.4688006563,0.00322650935987
63942.52314,671.0,-335.0,698.1388,-335.5612,152.988,-76.38,159.1756464,-76.5079536,12.328385323,9.69824697641,-6.22715269066,-12.240524149,13.4720271656,13.5029585865,0.0309314208153
63975.8376,671.0,-335.0,699.0503,-334.3871,152.988,-76.38,159.3834684,-76.2402588,12.328385323,9.71463611192,-6.22715269066,-12.2223639311,13.4720271656,13.5224770424,0.0504498767583
64009.0622499,671.0,-335.0,698.0147,-333.6305,152.988,-76.38,159.1473516,-76.067754,12.328385323,9.69763376605,-6.22715269066,-12.2026317369,13.4720271656,13.5172624759,0.0452353102926
64042.4365799,671.0,-335.0,695.0981,-336.2067,152.988,-76.38,158.4823668,-76.6551276,12.328385323,9.64323342263,-6.22715269066,-12.2471889105,13.4720271656,13.4551359471,0.0168912185621
64075.8092,671.0,-335.0,698.1922,-333.2671,152.988,-76.38,159.1878216,-75.9848988,12.328385323,9.69776222066,-6.22715269066,-12.1966862636,13.4720271656,13.5242920314,0.05226486575
64109.0118999,671.0,-335.0,697.3893,-334.0056,152.988,-76.38,159.0047604,-76.1532768,12.328385323,9.68102455732,-6.22715269066,-12.2168837225,13.4720271656,13.4980978617,0.0260706960964
64142.52052,671.0,-335.0,696.0838,-333.237,152.988,-76.38,158.7071064,-75.978036,12.328385323,9.65328689759,-6.22715269066,-12.2106826377,13.4720271656,13.4755532872,0.00352612151998
64175.77795,671.0,-335.0,696.0325,-331.6276,152.988,-76.38,158.69541,-75.6110928,12.328385323,9.64936701756,-6.22715269066,-12.1875544937,13.4720271656,13.480895199,0.0088680333931
64209.0576301,671.0,-335.0,696.4581,-329.8642,152.988,-76.38,158.7924468,-75.2090376,12.328385323,9.65973906086,-6.22715269066,-12.1575853623,13.4720271656,13.4966627292,0.0246355636084
64242.43681,671.0,-335.0,698.4108,-327.7395,152.988,-76.38,159.2376624,-74.724606,12.328385323,9.69797419511,-6.22715269066,-12.1156579383,13.4720271656,13.5460379408,0.0740107751231
64275.63324,671.0,-335.0,699.7038,-327.0108,152.988,-76.38,159.5324664,-74.5584624,12.328385323,9.72655114359,-6.22715269066,-12.0958544455,13.4720271656,13.5766962943,0.104669128665
64308.89381,671.0,-335.0,702.4756,-324.6394,152.988,-76.38,160.1644368,-74.0177832,12.328385323,9.77976199838,-6.22715269066,-12.0519266466,13.4720271656,13.6385542974,0.16652713177
64342.3089099,671.0,-335.0,705.4026,-325.3288,152.988,-76.38,160.8317928,-74.1749664,12.328385323,9.83104573084,-6.22715269066,-12.0673954585,13.4720271656,13.6796346725,0.207607506833
64375.40042,671.0,-335.0,706.0131,-329.2859,152.988,-76.38,160.9709868,-75.0771852,12.328385323,9.84258014578,-6.22715269066,-12.1371153388,13.4720271656,13.6620092862,0.189982120596
64408.90818,671.0,-335.0,704.7545,-333.1116,152.988,-76.38,160.684026,-75.9494448,12.328385323,9.81620966201,-6.22715269066,-12.2065767893,13.4720271656,13.6140896512,0.142062485517
64442.14538,671.0,-335.0,702.8522,-334.1873,152.988,-76.38,160.2503016,-76.1947044,12.328385323,9.77895769333,-6.22715269066,-12.2299200884,13.4720271656,13.5734050803,0.101377914657
64475.5695999,671.0,-335.0,700.6013,-334.1526,152.988,-76.38,159.7370964,-76.1867928,12.328385323,9.73767449814,-6.22715269066,-12.231571959,13.4720271656,13.5346153652,0.062588199586
64508.8196299,671.0,-335.0,702.3214,-333.1962,152.988,-76.38,160.1292792,-75.9687336,12.328385323,9.7700867566,-6.22715269066,-12.2167917671,13.4720271656,13.566254639,0.0942274733189
64542.06253,671.0,-335.0,704.8842,-333.7319,152.988,-76.38,160.7135976,-76.0908732,12.328385323,9.81882772879,-6.22715269066,-12.2250957783,13.4720271656,13.6030618428,0.131034677121
64575.2595301,671.0,-335.0,708.4055,-335.5614,152.988,-76.38,161.516454,-76.5079992,12.328385323,9.88541959249,-6.22715269066,-12.2571500885,13.4720271656,13.6496100972,0.177582931575
64608.7575901,671.0,-335.0,708.7095,-335.0175,152.988,-76.38,161.585766,-76.38399,12.328385323,9.88871408809,-6.22715269066,-12.2454810059,13.4720271656,13.6605848088,0.188557643168
64641.9352,671.0,-335.0,704.907,-332.6834,152.988,-76.38,160.718796,-75.8518152,12.328385323,9.81498898002,-6.22715269066,-12.2053235122,13.4720271656,13.6138576624,0.141830496782
64675.4398201,671.0,-335.0,704.8112,-329.2263,152.988,-76.38,160.6969536,-75.0635964,12.328385323,9.81303959846,-6.22715269066,-12.1458848112,13.4720271656,13.6337119726,0.161684806959
64708.6442299,671.0,-335.0,700.5254,-330.747,152.988,-76.38,159.7197912,-75.410316,12.328385323,9.73051653511,-6.22715269066,-12.1779135214,13.4720271656,13.5491435059,0.0771163402169
64741.8965399,671.0,-335.0,701.6764,-330.4049,152.988,-76.38,159.9822192,-75.3323172,12.328385323,9.74974941099,-6.22715269066,-12.1735083333,13.4720271656,13.5678779787,0.0958508130375
64775.2723,671.0,-335.0,700.5157,-329.3329,152.988,-76.38,159.7175796,-75.0879012,12.328385323,9.72766066561,-6.22715269066,-12.1542186275,13.4720271656,13.5548929021,0.0828657365017
64808.5074999,671.0,-335.0,700.4466,-329.3895,152.988,-76.38,159.7018248,-75.100806,12.328385323,9.725815592,-6.22715269066,-12.1556031738,13.4720271656,13.5502968074,0.0782696417871
64841.7766299,671.0,-335.0,697.3394,-329.6528,152.988,-76.38,158.9933832,-75.1608384,12.328385323,9.66740178209,-6.22715269066,-12.163660984,13.4720271656,13.4957727796,0.0237456139205
64875.1566601,671.0,-335.0,701.2564,-329.7773,152.988,-76.38,159.8864592,-75.1892244,12.328385323,9.74024809372,-6.22715269066,-12.1692402737,13.4720271656,13.553863202,0.0818360363885
64908.38274,671.0,-335.0,702.1028,-328.3789,152.988,-76.38,160.0794384,-74.8703892,12.328385323,9.75419635843,-6.22715269066,-12.147385173,13.4720271656,13.5743708501,0.102343684464
64941.6350501,671.0,-335.0,700.6748,-327.62,152.988,-76.38,159.7538544,-74.69736,12.328385323,9.72666877788,-6.22715269066,-12.1366827141,13.4720271656,13.554306123,0.0822789573893
64975.118,671.0,-335.0,702.0766,-328.5112,152.988,-76.38,160.0734648,-74.9005536,12.328385323,9.75588339501,-6.22715269066,-12.1532692143,13.4720271656,13.5684835446,0.0964563789688
65008.37972,671.0,-335.0,704.8791,-329.0055,152.988,-76.38,160.7124348,-75.013254,12.328385323,9.80611679634,-6.22715269066,-12.1667763577,13.4720271656,13.6080677285,0.136040562836
65041.6528399,671.0,-335.0,704.44,-332.6916,152.988,-76.38,160.61232,-75.8536848,12.328385323,9.79549805743,-6.22715269066,-12.236642197,13.4720271656,13.5713694324,0.0993422667532
65075.0553899,671.0,-335.0,705.4412,-331.1877,152.988,-76.38,160.8405936,-75.5107956,12.328385323,9.81400356505,-6.22715269066,-12.2114355274,13.4720271656,13.5960992095,0.124072043874
65108.2592299,671.0,-335.0,706.7592,-332.1121,152.988,-76.38,161.1410976,-75.7215588,12.328385323,9.8388001863,-6.22715269066,-12.229429825,13.4720271656,13.6076331273,0.135605961648
65141.4918699,671.0,-335.0,708.4817,-330.1472,152.988,-76.38,161.5338276,-75.2735616,12.328385323,9.87029338855,-6.22715269066,-12.1945875552,13.4720271656,13.6476676279,0.17564046225
65175.0081799,671.0,-335.0,707.3877,-326.5619,152.988,-76.38,161.2843956,-74.4561132,12.328385323,9.84875673601,-6.22715269066,-12.1310086277,13.4720271656,13.6549105773,0.182883411655
65208.26932,671.0,-335.0,708.7907,-328.007,152.988,-76.38,161.6042796,-74.785596,12.328385323,9.87363640877,-6.22715269066,-12.1599116817,13.4720271656,13.6641054353,0.192078269637
65241.6849999,671.0,-335.0,708.1308,-327.8822,152.988,-76.38,161.4538224,-74.7571416,12.328385323,9.85947929709,-6.22715269066,-12.1604625555,13.4720271656,13.6523035872,0.180276421567
65274.93132,671.0,-335.0,711.2651,-328.1029,152.988,-76.38,162.1684428,-74.8074612,12.328385323,9.91671665854,-6.22715269066,-12.1659159349,13.4720271656,13.6992316685,0.227204502852
65308.18876,671.0,-335.0,711.4028,-327.8657,152.988,-76.38,162.1998384,-74.7533796,12.328385323,9.91817481909,-6.22715269066,-12.1638614485,13.4720271656,13.7016512553,0.229624089646
65341.5599499,671.0,-335.0,708.8452,-325.3312,152.988,-76.38,161.6167056,-74.1755136,12.328385323,9.8723757756,-6.22715269066,-12.116942489,13.4720271656,13.6785573573,0.206530191698
65374.7760499,671.0,-335.0,707.2587,-325.063,152.988,-76.38,161.2549836,-74.114364,12.328385323,9.84246135098,-6.22715269066,-12.1145557534,13.4720271656,13.6543272157,0.182300050048
65408.1800299,671.0,-335.0,705.7552,-325.6633,152.988,-76.38,160.9121856,-74.2512324,12.328385323,9.81499221774,-6.22715269066,-12.1266113841,13.4720271656,13.6237499039,0.15172273821
65441.4349,671.0,-335.0,706.4466,-326.8031,152.988,-76.38,161.0698248,-74.5111068,12.328385323,9.82734899527,-6.22715269066,-12.149551456,13.4720271656,13.623896025,0.151868859404
65474.80496,671.0,-335.0,707.3915,-330.6553,152.988,-76.38,161.285262,-75.3894084,12.328385323,9.84346507111,-6.22715269066,-12.2222070535,13.4720271656,13.6085768132,0.136549647597
65508.0592599,671.0,-335.0,709.4166,-329.3587,152.988,-76.38,161.7469848,-75.0937836,12.328385323,9.87695919013,-6.22715269066,-12.2034747708,13.4720271656,13.6489901453,0.176962979651
65541.30444,671.0,-335.0,710.5318,-328.2494,152.988,-76.38,162.0012504,-74.8408632,12.328385323,9.89561018389,-6.22715269066,-12.1847522612,13.4720271656,13.6741542267,0.202127061093
65574.6821899,671.0,-335.0,710.2042,-325.4034,152.988,-76.38,161.9265576,-74.1919752,12.328385323,9.89198641988,-6.22715269066,-12.1315327701,13.4720271656,13.6901678301,0.218140664446
65607.94191,671.0,-335.0,709.9294,-328.3483,152.988,-76.38,161.8639032,-74.8634124,12.328385323,9.88787945392,-6.22715269066,-12.1843780743,13.4720271656,13.6632802145,0.191253048896
65641.1865199,671.0,-335.0,708.6635,-327.3555,152.988,-76.38,161.575278,-74.637054,12.328385323,9.86545882743,-6.22715269066,-12.1663056235,13.4720271656,13.6493361573,0.177308991686
65674.5534399,671.0,-335.0,709.622,-327.0873,152.988,-76.38,161.793816,-74.5759044,12.328385323,9.88330794889,-6.22715269066,-12.1609303168,13.4720271656,13.6660275717,0.194000406054
65707.8048899,671.0,-335.0,709.6139,-326.5195,152.988,-76.38,161.7919692,-74.446446,12.328385323,9.88261353111,-6.22715269066,-12.1510112483,13.4720271656,13.6696709221,0.197643756455
65741.18436,671.0,-335.0,708.4462,-325.8477,152.988,-76.38,161.5257336,-74.2932756,12.328385323,9.86081663381,-6.22715269066,-12.1367443338,13.4720271656,13.6566964132,0.184669247602
65774.55527,671.0,-335.0,705.9445,-325.1299,152.988,-76.38,160.955346,-74.1296172,12.328385323,9.81312073867,-6.22715269066,-12.1223923383,13.4720271656,13.622951565,0.150924399314
65807.81271,671.0,-335.0,705.7668,-324.2779,152.988,-76.38,160.9148304,-73.9353612,12.328385323,9.80881466051,-6.22715269066,-12.1066503124,13.4720271656,13.6264940852,0.154466919574
65841.1322999,671.0,-335.0,705.8237,-323.8675,152.988,-76.38,160.9278036,-73.84179,12.328385323,9.80660892296,-6.22715269066,-12.1028970871,13.4720271656,13.6299177814,0.157890615778
65874.26372,671.0,-335.0,703.4852,-324.5256,152.988,-76.38,160.3946256,-73.9918368,12.328385323,9.76187526952,-6.22715269066,-12.1155436953,13.4720271656,13.5867761318,0.114748966128
65907.8076899,671.0,-335.0,702.2156,-326.9022,152.988,-76.38,160.1051568,-74.5337016,12.328385323,9.7405464577,-6.22715269066,-12.1572364318,13.4720271656,13.5512023286,0.0791751629854
65941.0554299,671.0,-335.0,701.4929,-329.1274,152.988,-76.38,159.9403812,-75.0410472,12.328385323,9.72841747791,-6.22715269066,-12.1962798663,13.4720271656,13.5262242047,0.0541970391066
65974.28579,335.0,-335.0,702.3521,-328.9962,76.38,-76.38,160.1362788,-75.0111336,6.22715269066,9.7475663153,-6.22715269066,-12.1898265776,8.36227042143,13.5423950642,5.18012464274
66007.65641,335.0,-335.0,703.3939,-328.2522,76.38,-76.38,160.3738092,-74.8415016,6.22715269066,9.76983159416,-6.22715269066,-12.1739214627,8.36227042143,13.5653837565,5.20311333509
66040.88392,335.0,-335.0,705.8446,-328.4901,76.38,-76.38,160.9325688,-74.8957428,6.22715269066,9.81571442432,-6.22715269066,-12.1781007367,8.36227042143,13.6032392003,5.24096877884
66074.2419999,335.0,-335.0,705.4964,-326.686,76.38,-76.38,160.8531792,-74.484408,6.22715269066,9.81065014721,-6.22715269066,-12.1442157769,8.36227042143,13.6104455523,5.24817513086
66107.70613,335.0,-335.0,705.3091,-327.4026,76.38,-76.38,160.8104748,-74.6477928,6.22715269066,9.80611597869,-6.22715269066,-12.1592193685,8.36227042143,13.6009943129,5.23872389143
66140.89486,335.0,-335.0,703.7853,-328.5877,76.38,-76.38,160.4630484,-74.9179956,6.22715269066,9.77586617911,-6.22715269066,-12.1812549711,8.36227042143,13.5681212682,5.20585084678
66174.1477399,335.0,-335.0,704.4746,-326.8261,76.38,-76.38,160.6202088,-74.5163508,6.22715269066,9.78635497442,-6.22715269066,-12.1510116346,8.36227042143,13.5906467705,5.22837634906
66207.68116,335.0,-335.0,705.6285,-325.8571,76.38,-76.38,160.883298,-74.2954188,6.22715269066,9.80597887504,-6.22715269066,-12.1371864554,8.36227042143,13.6126832078,5.25041278637
66240.9112301,335.0,-335.0,705.8926,-323.3256,76.38,-76.38,160.9435128,-73.7182368,6.22715269066,9.80909530599,-6.22715269066,-12.0957839508,8.36227042143,13.6308459119,5.26857549049
66274.1817799,335.0,-335.0,704.5527,-323.238,76.38,-76.38,160.6380156,-73.698264,6.22715269066,9.78123635125,-6.22715269066,-12.1009346628,8.36227042143,13.604482125,5.24221170353
66307.4272499,335.0,-335.0,700.5323,-321.6648,76.38,-76.38,159.7213644,-73.3395744,6.22715269066,12.7084744284,-6.22715269066,-9.05332719911,8.36227042143,24.9682845334,16.606014112
66340.80814,335.0,-335.0,458.5721,-318.1994,76.38,-76.38,104.5544388,-72.5494632,6.22715269066,5.16831402798,-6.22715269066,-11.9701637184,8.36227042143,9.87667722988,1.51440680845
66374.17733,335.0,-335.0,422.9016,-316.3566,76.38,-76.38,96.4215648,-72.1293048,6.22715269066,4.47898796777,-6.22715269066,-11.9514538476,8.36227042143,9.37039210086,1.00812167943
66407.4316399,335.0,-335.0,403.335,-315.9796,76.38,-76.38,91.96038,-72.0433488,6.22715269066,4.10759333498,-6.22715269066,-11.9359255493,8.36227042143,9.10367498766,0.741404566229
66440.6842301,335.0,-335.0,385.3464,-313.851,76.38,-76.38,87.8589792,-71.558028,6.22715269066,3.76179374053,-6.22715269066,-11.8918172792,8.36227042143,8.88342063396,0.521150212537
66473.93027,335.0,-335.0,383.1565,-313.3058,76.38,-76.38,87.359682,-71.4337224,6.22715269066,3.72314802554,-6.22715269066,-11.8736008456,8.36227042143,8.86408777738,0.501817355951
66507.1609099,335.0,-335.0,382.3228,-312.4692,76.38,-76.38,87.1695984,-71.2429776,6.22715269066,3.71356075444,-6.22715269066,-11.8512815533,8.36227042143,8.8661842128,0.503913791376
66540.5332401,335.0,-335.0,384.0249,-313.479,76.38,-76.38,87.5576772,-71.473212,6.22715269066,3.74893572552,-6.22715269066,-11.8664105148,8.36227042143,8.88164122146,0.519370800032
66573.9261,335.0,-335.0,382.7523,-316.9186,76.38,-76.38,87.2675244,-72.2574408,6.22715269066,3.72801919592,-6.22715269066,-11.9220922459,8.36227042143,8.82880003048,0.466529609056
66607.18383,335.0,-335.0,383.6445,-317.1955,76.38,-76.38,87.470946,-72.320574,6.22715269066,3.74566303902,-6.22715269066,-11.9214621009,8.36227042143,8.84161016841,0.47933974698
66640.4307199,335.0,-335.0,378.7034,-317.8767,76.38,-76.38,86.3443752,-72.4758876,6.22715269066,3.65076419344,-6.22715269066,-11.9280331104,8.36227042143,8.77018624516,0.407915823734
66673.7625699,335.0,-335.0,375.9211,-315.9611,76.38,-76.38,85.7100108,-72.0391308,6.22715269066,3.59968556073,-6.22715269066,-11.8849878053,8.36227042143,8.7582469075,0.395976486073
66707.1334801,335.0,-335.0,373.7165,-316.346,76.38,-76.38,85.207362,-72.126888,6.22715269066,3.56052241773,-6.22715269066,-11.8877178879,8.36227042143,8.72593899668,0.363668575253
66740.3903499,335.0,-335.0,373.2337,-319.4411,76.38,-76.38,85.0972836,-72.8325708,6.22715269066,3.55137251683,-6.22715269066,-11.9446727681,8.36227042143,8.68355463701,0.321284215582
66773.67658,335.0,-335.0,373.1808,-321.9432,76.38,-76.38,85.0852224,-73.4030496,6.22715269066,3.54878792619,-6.22715269066,-11.9912743456,8.36227042143,8.65433890252,0.292068481097
66806.92661,335.0,-335.0,375.5342,-317.699,76.38,-76.38,85.6217976,-72.435372,6.22715269066,3.59489931957,-6.22715269066,-11.9100908045,8.36227042143,8.73815777636,0.375887354932
66840.42524,335.0,-335.0,374.7376,-319.4628,76.38,-76.38,85.4401728,-72.8375184,6.22715269066,3.58125031518,-6.22715269066,-11.9402555907,8.36227042143,8.71008782657,0.347817405141
66873.6404901,335.0,-335.0,374.2806,-322.3725,76.38,-76.38,85.3359768,-73.50093,6.22715269066,3.57529939059,-6.22715269066,-11.9903784054,8.36227042143,8.67172458077,0.309454159347
66906.8985,335.0,-335.0,374.2344,-324.3635,76.38,-76.38,85.3254432,-73.954878,6.22715269066,3.57533851231,-6.22715269066,-12.0254673889,8.36227042143,8.64869497381,0.286424552386
66940.3081799,335.0,-335.0,374.8483,-325.0604,76.38,-76.38,85.4654124,-74.1137712,6.22715269066,3.58491913831,-6.22715269066,-12.0392204497,8.36227042143,8.6492029291,0.286932507676
66973.5088799,335.0,-335.0,373.3068,-324.0815,76.38,-76.38,85.1139504,-73.890582,6.22715269066,3.55902832705,-6.22715269066,-12.0191401759,8.36227042143,8.63982195038,0.277551528953
67006.9582,335.0,-335.0,376.5485,-323.2285,76.38,-76.38,85.853058,-73.696098,6.22715269066,3.62200410243,-6.22715269066,-12.0009305203,8.36227042143,8.6954840318,0.33321361037
67040.13324,335.0,-335.0,376.6746,-323.3402,76.38,-76.38,85.8818088,-73.7215656,6.22715269066,3.62429805142,-6.22715269066,-12.0033650404,8.36227042143,8.69595756854,0.333687147113
67073.5215399,335.0,-335.0,382.6514,-323.1935,76.38,-76.38,87.2445192,-73.688118,6.22715269066,3.73709979939,-6.22715269066,-12.0019714422,8.36227042143,8.78006584076,0.417795419338
67106.76473,335.0,-335.0,383.7777,-320.7317,76.38,-76.38,87.5013156,-73.1268276,6.22715269066,3.7577177056,-6.22715269066,-11.9618079151,8.36227042143,8.82125989297,0.458989471543
67140.01162,335.0,-335.0,384.6047,-321.1811,76.38,-76.38,87.6898716,-73.2292908,6.22715269066,3.77353965403,-6.22715269066,-11.9735464575,8.36227042143,8.82533702775,0.46306660632
67173.3805299,335.0,-335.0,385.3796,-323.9594,76.38,-76.38,87.8665488,-73.8627432,6.22715269066,3.78707396953,-6.22715269066,-12.0269266027,8.36227042143,8.80284708299,0.440576661566
67206.6419599,335.0,-335.0,384.2021,-321.9541,76.38,-76.38,87.5980788,-73.4055348,6.22715269066,3.76700884574,-6.22715269066,-11.9904472795,8.36227042143,8.8084196794,0.446149257968
67239.92905,335.0,-335.0,385.4535,-321.636,76.38,-76.38,87.883398,-73.333008,6.22715269066,3.79466976653,-6.22715269066,-11.9823553193,8.36227042143,8.82971833748,0.467447916054
67273.2651799,335.0,-335.0,385.3571,-321.3579,76.38,-76.38,87.8614188,-73.2696012,6.22715269066,3.79309533764,-6.22715269066,-11.9751992447,8.36227042143,8.83276691526,0.470496493838
67306.67486,335.0,-335.0,385.1728,-323.7368,76.38,-76.38,87.8193984,-73.8119904,6.22715269066,3.79162644009,-6.22715269066,-12.0156285595,8.36227042143,8.80439687587,0.442126454442
67339.9308801,335.0,-335.0,378.0629,-323.1906,76.38,-76.38,86.1983412,-73.6874568,6.22715269066,3.65289153916,-6.22715269066,-12.0051488469,8.36227042143,8.71421146677,0.351941045344
67373.2767,335.0,-335.0,373.0226,-324.7071,76.38,-76.38,85.0491528,-74.0332188,6.22715269066,3.55507342089,-6.22715269066,-12.0328410124,8.36227042143,8.62870427337,0.266433851947
67406.6784,335.0,-335.0,370.2086,-323.418,76.38,-76.38,84.4075608,-73.739304,6.22715269066,3.49900272267,-6.22715269066,-12.0125281275,8.36227042143,8.6033671813,0.241096759877
67439.9238601,335.0,-335.0,370.3654,-323.048,76.38,-76.38,84.4433112,-73.654944,6.22715269066,3.50335263939,-6.22715269066,-12.0079192061,8.36227042143,8.60725125499,0.244980833566
67473.2953401,335.0,-335.0,375.5663,-320.3735,76.38,-76.38,85.6291164,-73.045158,6.22715269066,3.60120417813,-6.22715269066,-11.9628741538,8.36227042143,8.7070174429,0.344747021478
67506.54879,335.0,-335.0,375.4034,-321.9824,76.38,-76.38,85.5919752,-73.4119872,6.22715269066,3.5960255794,-6.22715269066,-11.9974128537,8.36227042143,8.6837881678,0.321517746371
